user,tweets,labels,follows,cleaned,cleaned_transform,bigram,trigram
user45,b'RT @JohnGHendy: @seth_hettena @RollingStone i like to picture you yelling this through cupped hands on the corner of 42nd st',4,following54,like picture yelling cupped hand corner 42nd st,i like to picture you yelling this through cupped hands on the corner of 42nd st,"[('like', 'picture'), ('picture', 'yelling'), ('yelling', 'cupped'), ('cupped', 'hand'), ('hand', 'corner'), ('corner', '42nd'), ('42nd', 'st')]","[('like', 'picture', 'yelling'), ('picture', 'yelling', 'cupped'), ('yelling', 'cupped', 'hand'), ('cupped', 'hand', 'corner'), ('hand', 'corner', '42nd'), ('corner', '42nd', 'st')]"
user45,b'Amazing but true: President Trump just issued an executive order that helps ensure that American dollars will conti\xe2\x80\xa6 https://t.co/Tw4zZTIaAK',4,following54,amazing true president trump issued executive order help ensure american dollar conti,amazing but true president trump just issued an executive order that helps ensure that american dollars will conti,"[('amazing', 'true'), ('true', 'president'), ('president', 'trump'), ('trump', 'issued'), ('issued', 'executive'), ('executive', 'order'), ('order', 'help'), ('help', 'ensure'), ('ensure', 'american'), ('american', 'dollar'), ('dollar', 'conti')]","[('amazing', 'true', 'president'), ('true', 'president', 'trump'), ('president', 'trump', 'issued'), ('trump', 'issued', 'executive'), ('issued', 'executive', 'order'), ('executive', 'order', 'help'), ('order', 'help', 'ensure'), ('help', 'ensure', 'american'), ('ensure', 'american', 'dollar'), ('american', 'dollar', 'conti')]"
user46,b'boom dickhead @trsfn',1,following55,boom dickhead,boom dickhead,"[('boom', 'dickhead')]",[]
user46,"b""RT @53905335236346b: It's a tradition at this point. \nIf this tweet gets 250 retweets, @trsfn will taste his own nut. https://t.co/dZ1MbDZn\xe2\x80\xa6""",1,following55,tradition point tweet get 250 retweets taste nut,its a tradition at this point this tweet gets 250 retweets will taste his own nut,"[('tradition', 'point'), ('point', 'tweet'), ('tweet', 'get'), ('get', '250'), ('250', 'retweets'), ('retweets', 'taste'), ('taste', 'nut')]","[('tradition', 'point', 'tweet'), ('point', 'tweet', 'get'), ('tweet', 'get', '250'), ('get', '250', 'retweets'), ('250', 'retweets', 'taste'), ('retweets', 'taste', 'nut')]"
user46,b'God Fuck my ass @cryoCapricious @FinalPast',1,following55,god fuck as,god fuck my ass,"[('god', 'fuck'), ('fuck', 'as')]","[('god', 'fuck', 'as')]"
user46,b'LIT AF FAM TIME TO SHOOT UP MY SCHOOL',3,following55,lit af fam time shoot school,lit af fam time to shoot up my school,"[('lit', 'af'), ('af', 'fam'), ('fam', 'time'), ('time', 'shoot'), ('shoot', 'school')]","[('lit', 'af', 'fam'), ('af', 'fam', 'time'), ('fam', 'time', 'shoot'), ('time', 'shoot', 'school')]"
user46,b'NEXT TIME YOU DO THAT IM GETTIN THE FUCK UP',1,following55,next time im gettin fuck,next time you do that im gettin the fuck up,"[('next', 'time'), ('time', 'im'), ('im', 'gettin'), ('gettin', 'fuck')]","[('next', 'time', 'im'), ('time', 'im', 'gettin'), ('im', 'gettin', 'fuck')]"
user46,b'NO BREAKS\n\nNO FUCKIN BREAKS',1,following55,break fuckin break,no breaks fuckin breaks,"[('break', 'fuckin'), ('fuckin', 'break')]","[('break', 'fuckin', 'break')]"
user46,b'twenty one pilots are paedophiles',1,following55,twenty one pilot paedophile,twenty one pilots are paedophiles,"[('twenty', 'one'), ('one', 'pilot'), ('pilot', 'paedophile')]","[('twenty', 'one', 'pilot'), ('one', 'pilot', 'paedophile')]"
user46,b'@BigAnimeTiddie kill yourself then',1,following55,kill,kill yourself then,[],[]
user46,"b""@BigAnimeTiddie METRO BOOMIN' WANT SOME MORE NIGGA""",2,following55,metro boomin want nigga,metro boomin want some more nigga,"[('metro', 'boomin'), ('boomin', 'want'), ('want', 'nigga')]","[('metro', 'boomin', 'want'), ('boomin', 'want', 'nigga')]"
user46,b'@ObamaMalik go back to Africa',2,following55,go back africa,go back to africa,"[('go', 'back'), ('back', 'africa')]","[('go', 'back', 'africa')]"
user46,b'RT @ObamaMalik: I look like Pepe the Frog  https://t.co/G98InJcRqn',2,following55,look like pepe frog,i look like pepe the frog,"[('look', 'like'), ('like', 'pepe'), ('pepe', 'frog')]","[('look', 'like', 'pepe'), ('like', 'pepe', 'frog')]"
user46,"b""' iM So Fuxkinqqq High Men , WTFF &lt;3""",1,following55,im fuxkinqqq high men wtff lt3,im so fuxkinqqq high men wtff lt3,"[('im', 'fuxkinqqq'), ('fuxkinqqq', 'high'), ('high', 'men'), ('men', 'wtff'), ('wtff', 'lt3')]","[('im', 'fuxkinqqq', 'high'), ('fuxkinqqq', 'high', 'men'), ('high', 'men', 'wtff'), ('men', 'wtff', 'lt3')]"
user46,"b""I'm all for equal rights, but furries should be put into slavery or at least cheap labour""",3,following55,im equal right furries put slavery least cheap labour,im all for equal rights but furries should be put into slavery or at least cheap labour,"[('im', 'equal'), ('equal', 'right'), ('right', 'furries'), ('furries', 'put'), ('put', 'slavery'), ('slavery', 'least'), ('least', 'cheap'), ('cheap', 'labour')]","[('im', 'equal', 'right'), ('equal', 'right', 'furries'), ('right', 'furries', 'put'), ('furries', 'put', 'slavery'), ('put', 'slavery', 'least'), ('slavery', 'least', 'cheap'), ('least', 'cheap', 'labour')]"
user46,b'$hit on my secret recipe pizza \xf0\x9f\x98\xb3',1,following55,hit secret recipe pizza,hit on my secret recipe pizza,"[('hit', 'secret'), ('secret', 'recipe'), ('recipe', 'pizza')]","[('hit', 'secret', 'recipe'), ('secret', 'recipe', 'pizza')]"
user46,"b""I'll start a clothing brand called Mierda because it means shit in Spanish""",1,following55,ill start clothing brand called mierda mean shit spanish,ill start a clothing brand called mierda because it means shit in spanish,"[('ill', 'start'), ('start', 'clothing'), ('clothing', 'brand'), ('brand', 'called'), ('called', 'mierda'), ('mierda', 'mean'), ('mean', 'shit'), ('shit', 'spanish')]","[('ill', 'start', 'clothing'), ('start', 'clothing', 'brand'), ('clothing', 'brand', 'called'), ('brand', 'called', 'mierda'), ('called', 'mierda', 'mean'), ('mierda', 'mean', 'shit'), ('mean', 'shit', 'spanish')]"
user46,"b""RT @Infinite_JW4: Meanwhile in Jack's cuck palace https://t.co/3DGNwGgFoS""",1,following55,meanwhile jack cuck palace,meanwhile in jacks cuck palace,"[('meanwhile', 'jack'), ('jack', 'cuck'), ('cuck', 'palace')]","[('meanwhile', 'jack', 'cuck'), ('jack', 'cuck', 'palace')]"
user46,b'RT @DubsPL: It fucking works https://t.co/otwyNKn5sL',1,following55,fucking work,it fucking works,"[('fucking', 'work')]",[]
user46,b'@MilesThestia Donald hungers for the souls of the damned',1,following56,donald hunger soul damned,donald hungers for the souls of the damned,"[('donald', 'hunger'), ('hunger', 'soul'), ('soul', 'damned')]","[('donald', 'hunger', 'soul'), ('hunger', 'soul', 'damned')]"
user46,"b""I'm alive\n\nB u t   I   w i s h   I   w a s   d e a d""",1,following56,im alive u w h w e,im alive u t i w i s h i w a s d e a d,"[('im', 'alive'), ('alive', 'u'), ('u', 'w'), ('w', 'h'), ('h', 'w'), ('w', 'e')]","[('im', 'alive', 'u'), ('alive', 'u', 'w'), ('u', 'w', 'h'), ('w', 'h', 'w'), ('h', 'w', 'e')]"
user46,"b""@DeathrowMeaIs @OhItsLit Fuck, that's what i would want to eat as a last meal in prison""",1,following56,fuck thats would want eat last meal prison,fuck thats what i would want to eat as a last meal in prison,"[('fuck', 'thats'), ('thats', 'would'), ('would', 'want'), ('want', 'eat'), ('eat', 'last'), ('last', 'meal'), ('meal', 'prison')]","[('fuck', 'thats', 'would'), ('thats', 'would', 'want'), ('would', 'want', 'eat'), ('want', 'eat', 'last'), ('eat', 'last', 'meal'), ('last', 'meal', 'prison')]"
user46,"b'It was stopped eventually as we were shot at by others and then the admin stepped in, but it was fucking glorious for the time being'",1,following56,stopped eventually shot others admin stepped fucking glorious time,it was stopped eventually as we were shot at by others and then the admin stepped in but it was fucking glorious for the time being,"[('stopped', 'eventually'), ('eventually', 'shot'), ('shot', 'others'), ('others', 'admin'), ('admin', 'stepped'), ('stepped', 'fucking'), ('fucking', 'glorious'), ('glorious', 'time')]","[('stopped', 'eventually', 'shot'), ('eventually', 'shot', 'others'), ('shot', 'others', 'admin'), ('others', 'admin', 'stepped'), ('admin', 'stepped', 'fucking'), ('stepped', 'fucking', 'glorious'), ('fucking', 'glorious', 'time')]"
user46,b'@TheWeirdWorld they looked at the internet and some of the shit we have invented in general',1,following56,looked internet shit invented general,they looked at the internet and some of the shit we have invented in general,"[('looked', 'internet'), ('internet', 'shit'), ('shit', 'invented'), ('invented', 'general')]","[('looked', 'internet', 'shit'), ('internet', 'shit', 'invented'), ('shit', 'invented', 'general')]"
user46,b'@RealNiggaRuIes Why beg someone for something when you can rob the fucker',1,following56,beg someone something rob fucker,why beg someone for something when you can rob the fucker,"[('beg', 'someone'), ('someone', 'something'), ('something', 'rob'), ('rob', 'fucker')]","[('beg', 'someone', 'something'), ('someone', 'something', 'rob'), ('something', 'rob', 'fucker')]"
user46,"b""I'm fucking drowning in nostalgia https://t.co/AyoERlyimk""",1,following56,im fucking drowning nostalgia,im fucking drowning in nostalgia,"[('im', 'fucking'), ('fucking', 'drowning'), ('drowning', 'nostalgia')]","[('im', 'fucking', 'drowning'), ('fucking', 'drowning', 'nostalgia')]"
user46,b'@ItMeIRL Finally i can die',1,following56,finally die,finally i can die,"[('finally', 'die')]",[]
user46,"b""He's swinging a fucking cactus!""",1,following56,he swinging fucking cactus,hes swinging a fucking cactus,"[('he', 'swinging'), ('swinging', 'fucking'), ('fucking', 'cactus')]","[('he', 'swinging', 'fucking'), ('swinging', 'fucking', 'cactus')]"
user46,b'and then i went to the outpost just as i thought things couldnt get better',4,following56,went outpost thought thing couldnt get better,and then i went to the outpost just as i thought things couldnt get better,"[('went', 'outpost'), ('outpost', 'thought'), ('thought', 'thing'), ('thing', 'couldnt'), ('couldnt', 'get'), ('get', 'better')]","[('went', 'outpost', 'thought'), ('outpost', 'thought', 'thing'), ('thought', 'thing', 'couldnt'), ('thing', 'couldnt', 'get'), ('couldnt', 'get', 'better')]"
user47,"b'@inthekillhouse Nope my official email is paulkosa at hotmail dot com,'",4,following57,nope official email paulkosa hotmail dot com,nope my official email is paulkosa at hotmail dot com,"[('nope', 'official'), ('official', 'email'), ('email', 'paulkosa'), ('paulkosa', 'hotmail'), ('hotmail', 'dot'), ('dot', 'com')]","[('nope', 'official', 'email'), ('official', 'email', 'paulkosa'), ('email', 'paulkosa', 'hotmail'), ('paulkosa', 'hotmail', 'dot'), ('hotmail', 'dot', 'com')]"
user47,"b""@MikePanoots I'm really hoping for this and the return of Potrait ghosts. They were so distinct and interesting in\xe2\x80\xa6 https://t.co/L8lDY8SpKy""",4,following57,im really hoping return potrait ghost distinct interesting,im really hoping for this and the return of potrait ghosts they were so distinct and interesting in,"[('im', 'really'), ('really', 'hoping'), ('hoping', 'return'), ('return', 'potrait'), ('potrait', 'ghost'), ('ghost', 'distinct'), ('distinct', 'interesting')]","[('im', 'really', 'hoping'), ('really', 'hoping', 'return'), ('hoping', 'return', 'potrait'), ('return', 'potrait', 'ghost'), ('potrait', 'ghost', 'distinct'), ('ghost', 'distinct', 'interesting')]"
user47,b'@Stonepa11 hammer',4,following57,hammer,hammer,[],[]
user47,b'@billiamthies HAHAHHAHAHAHHAHHAHAHH',4,following57,hahahhahahahhahhahahh,hahahhahahahhahhahahh,[],[]
user47,b'@DaylinKnight it was in sun and moon but still HMs lmao',4,following57,sun moon still hm lmao,it was in sun and moon but still hms lmao,"[('sun', 'moon'), ('moon', 'still'), ('still', 'hm'), ('hm', 'lmao')]","[('sun', 'moon', 'still'), ('moon', 'still', 'hm'), ('still', 'hm', 'lmao')]"
user47,"b""Ain't gonna lie, it's been a rough summer into a bad start to school again. Trying very hard to keep chugging along\xe2\x80\xa6 https://t.co/W5cZstdAeF""",4,following57,aint gon na lie rough summer bad start school trying hard keep chugging along,aint gonna lie its been a rough summer into a bad start to school again trying very hard to keep chugging along,"[('aint', 'gon'), ('gon', 'na'), ('na', 'lie'), ('lie', 'rough'), ('rough', 'summer'), ('summer', 'bad'), ('bad', 'start'), ('start', 'school'), ('school', 'trying'), ('trying', 'hard'), ('hard', 'keep'), ('keep', 'chugging'), ('chugging', 'along')]","[('aint', 'gon', 'na'), ('gon', 'na', 'lie'), ('na', 'lie', 'rough'), ('lie', 'rough', 'summer'), ('rough', 'summer', 'bad'), ('summer', 'bad', 'start'), ('bad', 'start', 'school'), ('start', 'school', 'trying'), ('school', 'trying', 'hard'), ('trying', 'hard', 'keep'), ('hard', 'keep', 'chugging'), ('keep', 'chugging', 'along')]"
user47,b'@Stonepa11 happy birthday!!! I hope u get all the vbucks in the world!! \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x88\xf0\x9f\x8e\x88',4,following57,happy birthday hope u get vbucks world,happy birthday i hope u get all the vbucks in the world,"[('happy', 'birthday'), ('birthday', 'hope'), ('hope', 'u'), ('u', 'get'), ('get', 'vbucks'), ('vbucks', 'world')]","[('happy', 'birthday', 'hope'), ('birthday', 'hope', 'u'), ('hope', 'u', 'get'), ('u', 'get', 'vbucks'), ('get', 'vbucks', 'world')]"
user47,b'@razzadoop For Generation Z it\xe2\x80\x99s Fortnite',4,following57,generation z fortnite,for generation z it fortnite,"[('generation', 'z'), ('z', 'fortnite')]","[('generation', 'z', 'fortnite')]"
user47,b'@NesteaLovingBum i would be rock hard',4,following57,would rock hard,i would be rock hard,"[('would', 'rock'), ('rock', 'hard')]","[('would', 'rock', 'hard')]"
user47,b'@JustYourBuddy @NintendoAmerica Animal Crossing Battle Royals',4,following57,animal crossing battle royal,animal crossing battle royals,"[('animal', 'crossing'), ('crossing', 'battle'), ('battle', 'royal')]","[('animal', 'crossing', 'battle'), ('crossing', 'battle', 'royal')]"
user47,"b'@NintendoAmerica haha make animal crossing lol haha can\xe2\x80\x99t you see I, a gamer, wants it?'",4,following57,haha make animal crossing lol haha see gamer want,haha make animal crossing lol haha can you see i a gamer wants it,"[('haha', 'make'), ('make', 'animal'), ('animal', 'crossing'), ('crossing', 'lol'), ('lol', 'haha'), ('haha', 'see'), ('see', 'gamer'), ('gamer', 'want')]","[('haha', 'make', 'animal'), ('make', 'animal', 'crossing'), ('animal', 'crossing', 'lol'), ('crossing', 'lol', 'haha'), ('lol', 'haha', 'see'), ('haha', 'see', 'gamer'), ('see', 'gamer', 'want')]"
user47,"b'@GeeFrodo Can relate hardcore, if u need an ear, I have two!'",4,following57,relate hardcore u need ear two,can relate hardcore if u need an ear i have two,"[('relate', 'hardcore'), ('hardcore', 'u'), ('u', 'need'), ('need', 'ear'), ('ear', 'two')]","[('relate', 'hardcore', 'u'), ('hardcore', 'u', 'need'), ('u', 'need', 'ear'), ('need', 'ear', 'two')]"
user47,b'@KanesTheName Check ya discord if ya can buddy boy \xf0\x9f\x98\x8e',4,following57,check ya discord ya buddy boy,check ya discord if ya can buddy boy,"[('check', 'ya'), ('ya', 'discord'), ('discord', 'ya'), ('ya', 'buddy'), ('buddy', 'boy')]","[('check', 'ya', 'discord'), ('ya', 'discord', 'ya'), ('discord', 'ya', 'buddy'), ('ya', 'buddy', 'boy')]"
user47,b'@kelpshottie Thank you!',4,following57,thank,thank you,[],[]
user47,b'@CelestialGecko1 LOL',4,following57,lol,lol,[],[]
user47,b'@EliteDabberVevo I\xe2\x80\x99m not lol',4,following57,lol,i not lol,[],[]
user47,b'@SuminomAmonimus No yesterday I did',4,following57,yesterday,no yesterday i did,[],[]
user47,b'RT @smg4official: Hitbox is our upcoming NEW action comedy series starring me and my boy @kevdevz themed around video games!\n\nEPISODE 1 deb\xe2\x80\xa6',4,following58,hitbox upcoming new action comedy series starring boy themed around video game 1 deb,hitbox is our upcoming new action comedy series starring me and my boy themed around video games 1 deb,"[('hitbox', 'upcoming'), ('upcoming', 'new'), ('new', 'action'), ('action', 'comedy'), ('comedy', 'series'), ('series', 'starring'), ('starring', 'boy'), ('boy', 'themed'), ('themed', 'around'), ('around', 'video'), ('video', 'game'), ('game', '1'), ('1', 'deb')]","[('hitbox', 'upcoming', 'new'), ('upcoming', 'new', 'action'), ('new', 'action', 'comedy'), ('action', 'comedy', 'series'), ('comedy', 'series', 'starring'), ('series', 'starring', 'boy'), ('starring', 'boy', 'themed'), ('boy', 'themed', 'around'), ('themed', 'around', 'video'), ('around', 'video', 'game'), ('video', 'game', '1'), ('game', '1', 'deb')]"
